recipeNames,ingredients,,,,,,,,,,,,,,,all_ingredients
Poppy Seed Bread with Glaze, 3 cups all-purpose flour // 1 1/2 teaspoons salt // 1 1/2 teaspoons baking powder // 3 tablespoons poppy seeds // 1 1/2 teaspoons butter flavored extract // 1 1/3 cups vegetable oil // 3 eggs // 1 1/2 cups milk // 2 1/4 cups white sugar // 1 1/2 teaspoons vanilla extract // 1 1/2 teaspoons almond extract // 1/4 cup orange juice // 1/2 teaspoon butter flavored extract // 1/2 teaspoon almond extract // 1 teaspoon vanilla extract // 2 cups confectioners' sugar //,,,,,,,,,,,,,,,Poppy Seed Bread with Glaze //  3 cups all-purpose flour // 1 1/2 teaspoons salt // 1 1/2 teaspoons baking powder // 3 tablespoons poppy seeds // 1 1/2 teaspoons butter flavored extract // 1 1/3 cups vegetable oil // 3 eggs // 1 1/2 cups milk // 2 1/4 cups white sugar // 1 1/2 teaspoons vanilla extract // 1 1/2 teaspoons almond extract // 1/4 cup orange juice // 1/2 teaspoon butter flavored extract // 1/2 teaspoon almond extract // 1 teaspoon vanilla extract // 2 cups confectioners' sugar //
Czech Christmas Hoska, 1 (0.6 ounce) cake compressed fresh yeast // 1/4 cup warm water (110 degrees F/45 degrees C) // 1/2 cup white sugar // 1/2 cup butter // 1 egg, beaten // 1 teaspoon salt // 2 cups scalded milk // 6 cups all-purpose flour // 1 pinch ground ginger // 1 pinch ground mace // 1/4 teaspoon orange zest // 1/2 cup golden raisins // 1/2 cup candied mixed fruit peel // 1/2 cup blanched slivered almonds // 1 egg yolk // 1 tablespoon milk // 2 tablespoons confectioners' sugar //,,,,,,,,,,,,,,Czech Christmas Hoska //  1 (0.6 ounce) cake compressed fresh yeast // 1/4 cup warm water (110 degrees F/45 degrees C) // 1/2 cup white sugar // 1/2 cup butter // 1 egg //  beaten // 1 teaspoon salt // 2 cups scalded milk // 6 cups all-purpose flour // 1 pinch ground ginger // 1 pinch ground mace // 1/4 teaspoon orange zest // 1/2 cup golden raisins // 1/2 cup candied mixed fruit peel // 1/2 cup blanched slivered almonds // 1 egg yolk // 1 tablespoon milk // 2 tablespoons confectioners' sugar //
Applesauce Bread I, 3 cups all-purpose flour // 3 eggs // 2 cups white sugar // 1 cup vegetable oil // 2 cups applesauce // 1 cup raisins (optional) // 1 teaspoon ground cinnamon // 1 teaspoon baking soda // 1/4 teaspoon baking powder // 1/2 cup sour cream //,,,,,,,,,,,,,,,Applesauce Bread I //  3 cups all-purpose flour // 3 eggs // 2 cups white sugar // 1 cup vegetable oil // 2 cups applesauce // 1 cup raisins (optional) // 1 teaspoon ground cinnamon // 1 teaspoon baking soda // 1/4 teaspoon baking powder // 1/2 cup sour cream //
Raisin Brown Bread, 2 cups boiling water // 1 cup rolled oats // 2 tablespoons shortening // 3 tablespoons brown sugar // 4 teaspoons salt // 1 cup molasses // 1/2 cup warm water (110 degrees F/45 degrees C) // 1 teaspoon white sugar // 2 tablespoons active dry yeast // 3 cups warm water (110 degrees F/45 degrees C) // 12 cups bread flour // 1 1/2 cups raisins // 1 1/2 teaspoons ground cinnamon //,,,,,,,,,,,,,,,Raisin Brown Bread //  2 cups boiling water // 1 cup rolled oats // 2 tablespoons shortening // 3 tablespoons brown sugar // 4 teaspoons salt // 1 cup molasses // 1/2 cup warm water (110 degrees F/45 degrees C) // 1 teaspoon white sugar // 2 tablespoons active dry yeast // 3 cups warm water (110 degrees F/45 degrees C) // 12 cups bread flour // 1 1/2 cups raisins // 1 1/2 teaspoons ground cinnamon //
Applesauce Raisin Bread, 1 1/2 cups all-purpose flour // 1 1/2 teaspoons baking powder // 1/2 teaspoon baking soda // 1 1/2 teaspoons ground cinnamon // 1 cup quick cooking oats // 3/4 cup packed brown sugar // 3/4 cup raisins // 1 1/4 cups applesauce // 1/3 cup vegetable oil // 2 eggs, beaten // 1/4 cup milk // 1/4 cup apple juice //,,,,,,,,,,,,,,Applesauce Raisin Bread //  1 1/2 cups all-purpose flour // 1 1/2 teaspoons baking powder // 1/2 teaspoon baking soda // 1 1/2 teaspoons ground cinnamon // 1 cup quick cooking oats // 3/4 cup packed brown sugar // 3/4 cup raisins // 1 1/4 cups applesauce // 1/3 cup vegetable oil // 2 eggs //  beaten // 1/4 cup milk // 1/4 cup apple juice //
Apple Raisin Bread, 1 1/2 cups all-purpose flour // 2 teaspoons baking powder // 1/4 teaspoon baking soda // 1 teaspoon salt // 1 1/4 teaspoons ground cinnamon // 1/4 teaspoon ground nutmeg // 2/3 cup packed brown sugar // 1 cup rolled oats // 1 1/2 cups grated apple // 1/4 cup chopped walnuts // 1/4 cup raisins // 2 eggs // 1/4 cup milk // 1/4 cup vegetable oil //,,,,,,,,,,,,,,,Apple Raisin Bread //  1 1/2 cups all-purpose flour // 2 teaspoons baking powder // 1/4 teaspoon baking soda // 1 teaspoon salt // 1 1/4 teaspoons ground cinnamon // 1/4 teaspoon ground nutmeg // 2/3 cup packed brown sugar // 1 cup rolled oats // 1 1/2 cups grated apple // 1/4 cup chopped walnuts // 1/4 cup raisins // 2 eggs // 1/4 cup milk // 1/4 cup vegetable oil //
Buttermilk Oatmeal Bread, 1 cup rolled oats // 1 cup buttermilk // 1/2 cup vegetable oil // 1 egg // 1/2 cup packed brown sugar // 1 cup all-purpose flour // 1 teaspoon baking powder // 1/2 teaspoon baking soda // 1/2 teaspoon salt //,,,,,,,,,,,,,,,Buttermilk Oatmeal Bread //  1 cup rolled oats // 1 cup buttermilk // 1/2 cup vegetable oil // 1 egg // 1/2 cup packed brown sugar // 1 cup all-purpose flour // 1 teaspoon baking powder // 1/2 teaspoon baking soda // 1/2 teaspoon salt //
Kolaches II, 1 cup shortening // 1/2 cup white sugar // 1 1/2 teaspoons salt // 2 1/2 cups scalded milk // 4 egg yolks, beaten // 1/2 teaspoon lemon extract // 1 1/2 tablespoons active dry yeast // 5 cups all-purpose flour // 1/2 cup fruit preserves //,,,,,,,,,,,,,,Kolaches II //  1 cup shortening // 1/2 cup white sugar // 1 1/2 teaspoons salt // 2 1/2 cups scalded milk // 4 egg yolks //  beaten // 1/2 teaspoon lemon extract // 1 1/2 tablespoons active dry yeast // 5 cups all-purpose flour // 1/2 cup fruit preserves //
Whole Wheat Bread II, 1/3 cup shortening // 1 cup hot water // 1 cup packed brown sugar // 3 (.25 ounce) packages active dry yeast // 4 cups warm water (110 degrees F/45 degrees C) // 4 tablespoons white sugar // 4 teaspoons salt // 6 cups bread flour // 6 cups whole wheat flour //,,,,,,,,,,,,,,,Whole Wheat Bread II //  1/3 cup shortening // 1 cup hot water // 1 cup packed brown sugar // 3 (.25 ounce) packages active dry yeast // 4 cups warm water (110 degrees F/45 degrees C) // 4 tablespoons white sugar // 4 teaspoons salt // 6 cups bread flour // 6 cups whole wheat flour //
Finnish Pulla, 2 cups milk // 1/2 cup warm water (110 degrees F/45 degrees C) // 1 (.25 ounce) package active dry yeast // 1 cup white sugar // 1 teaspoon salt // 1 teaspoon ground cardamom // 4 eggs, beaten // 9 cups all-purpose flour // 1/2 cup butter, melted // 1 egg, beaten // 2 tablespoons white sugar //,,,,,,,,,,,,Finnish Pulla //  2 cups milk // 1/2 cup warm water (110 degrees F/45 degrees C) // 1 (.25 ounce) package active dry yeast // 1 cup white sugar // 1 teaspoon salt // 1 teaspoon ground cardamom // 4 eggs //  beaten // 9 cups all-purpose flour // 1/2 cup butter //  melted // 1 egg //  beaten // 2 tablespoons white sugar //
Chocolate Soup II, 5/8 cup white sugar // 5 tablespoons all-purpose flour // 2 tablespoons cocoa powder // 4 cups milk // 1/2 teaspoon vanilla extract // salt to taste // 3 slices white bread // 1/4 cup margarine //,,,,,,,,,,,,,,,Chocolate Soup II //  5/8 cup white sugar // 5 tablespoons all-purpose flour // 2 tablespoons cocoa powder // 4 cups milk // 1/2 teaspoon vanilla extract // salt to taste // 3 slices white bread // 1/4 cup margarine //
Flat Dumplings, 2 cups all-purpose flour // 1/2 teaspoon baking powder // 1/2 teaspoon salt // 3/4 cup chicken broth // 1 egg, lightly beaten // 1 tablespoon dried parsley // 2 tablespoons minced onion //,,,,,,,,,,,,,,Flat Dumplings //  2 cups all-purpose flour // 1/2 teaspoon baking powder // 1/2 teaspoon salt // 3/4 cup chicken broth // 1 egg //  lightly beaten // 1 tablespoon dried parsley // 2 tablespoons minced onion //
Carrot Soup Indienne II, 8 cups water // 6 large carrots, chopped // 3 potatoes, peeled and cubed // 3 stalks celery, chopped, with leaves // 1 onion, chopped // 1/4 cup soy sauce // 1/4 teaspoon ground cumin // 1/4 teaspoon ground cayenne pepper // 1/4 teaspoon chili powder // 1/4 teaspoon garlic powder // 3 tablespoons chopped fresh dill weed // 2 1/2 cups whole milk // 6 tablespoons dry potato flakes //,,,,,,,,,,Carrot Soup Indienne II //  8 cups water // 6 large carrots //  chopped // 3 potatoes //  peeled and cubed // 3 stalks celery //  chopped //  with leaves // 1 onion //  chopped // 1/4 cup soy sauce // 1/4 teaspoon ground cumin // 1/4 teaspoon ground cayenne pepper // 1/4 teaspoon chili powder // 1/4 teaspoon garlic powder // 3 tablespoons chopped fresh dill weed // 2 1/2 cups whole milk // 6 tablespoons dry potato flakes //
Oriental Hot 'n' Sour Soup, 8 cups chicken broth // 5 slices fresh ginger root // 1 teaspoon whole black peppercorns // 6 fresh green onions, chopped // 1 red bell pepper, diced // 1 cup fresh sliced mushrooms // 1/2 cup bamboo shoots // 1/2 cup rice vinegar // 2 teaspoons chili powder // 2 teaspoons sesame oil //,,,,,,,,,,,,,Oriental Hot 'n' Sour Soup //  8 cups chicken broth // 5 slices fresh ginger root // 1 teaspoon whole black peppercorns // 6 fresh green onions //  chopped // 1 red bell pepper //  diced // 1 cup fresh sliced mushrooms // 1/2 cup bamboo shoots // 1/2 cup rice vinegar // 2 teaspoons chili powder // 2 teaspoons sesame oil //
Reuben Soup, 1/2 cup chopped onion // 1/4 cup chopped celery // 3 tablespoons butter // 1/4 cup all-purpose flour // 3 cups water // 4 cubes beef bouillon // 8 ounces shredded corned beef // 1 cup sauerkraut, drained // 3 cups half-and-half cream // 3 cups shredded Swiss cheese // 8 slices rye bread, toasted and cut into triangles //,,,,,,,,,,,,,Reuben Soup //  1/2 cup chopped onion // 1/4 cup chopped celery // 3 tablespoons butter // 1/4 cup all-purpose flour // 3 cups water // 4 cubes beef bouillon // 8 ounces shredded corned beef // 1 cup sauerkraut //  drained // 3 cups half-and-half cream // 3 cups shredded Swiss cheese // 8 slices rye bread //  toasted and cut into triangles //
Cincinnati Chili I, 1 tablespoon vegetable oil // 1/2 cup chopped onion // 2 pounds ground beef // 1/4 cup chili powder // 1 teaspoon ground cinnamon // 1 teaspoon ground cumin // 1/4 teaspoon ground allspice // 1/4 teaspoon ground cloves // 1 bay leaf // 1/2 (1 ounce) square unsweetened chocolate // 2 (10.5 ounce) cans beef broth // 1 (15 ounce) can tomato sauce // 2 tablespoons cider vinegar // 1/4 teaspoon ground cayenne pepper // 1/4 cup shredded Cheddar cheese //,,,,,,,,,,,,,,,Cincinnati Chili I //  1 tablespoon vegetable oil // 1/2 cup chopped onion // 2 pounds ground beef // 1/4 cup chili powder // 1 teaspoon ground cinnamon // 1 teaspoon ground cumin // 1/4 teaspoon ground allspice // 1/4 teaspoon ground cloves // 1 bay leaf // 1/2 (1 ounce) square unsweetened chocolate // 2 (10.5 ounce) cans beef broth // 1 (15 ounce) can tomato sauce // 2 tablespoons cider vinegar // 1/4 teaspoon ground cayenne pepper // 1/4 cup shredded Cheddar cheese //
Creamy She-Crab Soup, 1 tablespoon butter // 1 teaspoon all-purpose flour // 1 quart milk // 1/2 tablespoon grated onion // 1/8 teaspoon ground mace // 1/8 teaspoon ground black pepper // 1/2 teaspoon Worcestershire sauce // 1 teaspoon salt // 3 tablespoons crab roe // 2 cups fresh crabmeat // 6 tablespoons dry sherry // 1/2 cup heavy whipping cream, whipped // 1 tablespoon chopped fresh parsley //,,,,,,,,,,,,,,Creamy She-Crab Soup //  1 tablespoon butter // 1 teaspoon all-purpose flour // 1 quart milk // 1/2 tablespoon grated onion // 1/8 teaspoon ground mace // 1/8 teaspoon ground black pepper // 1/2 teaspoon Worcestershire sauce // 1 teaspoon salt // 3 tablespoons crab roe // 2 cups fresh crabmeat // 6 tablespoons dry sherry // 1/2 cup heavy whipping cream //  whipped // 1 tablespoon chopped fresh parsley //
Pumpkin, N/A,4.28787899, 3 tablespoons olive oil // 2 leeks, chopped // 1 small white onion, chopped // 1 stalk celery, chopped // 1 small carrot, chopped // 2 sweet potatoes, peeled and diced // 1 medium sugar pumpkin, seeded and cubed // 2 tablespoons chopped garlic // 1 quart chicken stock // 1 cup heavy whipping cream // 1 bay leaf // 1 tablespoon chopped fresh sage // 1 pinch ground cloves // 1 pinch ground nutmeg // 1 pinch ground cinnamon // salt to taste // ground black pepper to taste //,,,,,,,Pumpkin //  N/A // 4.28787899 //  3 tablespoons olive oil // 2 leeks //  chopped // 1 small white onion //  chopped // 1 stalk celery //  chopped // 1 small carrot //  chopped // 2 sweet potatoes //  peeled and diced // 1 medium sugar pumpkin //  seeded and cubed // 2 tablespoons chopped garlic // 1 quart chicken stock // 1 cup heavy whipping cream // 1 bay leaf // 1 tablespoon chopped fresh sage // 1 pinch ground cloves // 1 pinch ground nutmeg // 1 pinch ground cinnamon // salt to taste // ground black pepper to taste //
Pumpkin and Sausage Soup, 1/2 pound andouille sausage, diced // 1/4 cup butter // 1 1/4 cups chopped onion // 1 teaspoon dried thyme // 1 1/2 pounds pumpkin puree // 1/4 cup praline liqueur // 7 cups chicken stock // 1/2 cup packed brown sugar // 3/8 cup heavy cream //,,,,,,,,,,,,,,Pumpkin and Sausage Soup //  1/2 pound andouille sausage //  diced // 1/4 cup butter // 1 1/4 cups chopped onion // 1 teaspoon dried thyme // 1 1/2 pounds pumpkin puree // 1/4 cup praline liqueur // 7 cups chicken stock // 1/2 cup packed brown sugar // 3/8 cup heavy cream //
Tom Ka Gai (Coconut Chicken Soup), 3/4 pound boneless, skinless chicken meat // 3 tablespoons vegetable oil // 2 (14 ounce) cans coconut milk // 2 cups water // 2 tablespoons minced fresh ginger root // 4 tablespoons fish sauce // 1/4 cup fresh lime juice // 1/4 teaspoon cayenne pepper // 1/2 teaspoon ground turmeric // 2 tablespoons thinly sliced green onion // 1 tablespoon chopped fresh cilantro //,,,,,,,,,,,,,,Tom Ka Gai (Coconut Chicken Soup) //  3/4 pound boneless //  skinless chicken meat // 3 tablespoons vegetable oil // 2 (14 ounce) cans coconut milk // 2 cups water // 2 tablespoons minced fresh ginger root // 4 tablespoons fish sauce // 1/4 cup fresh lime juice // 1/4 teaspoon cayenne pepper // 1/2 teaspoon ground turmeric // 2 tablespoons thinly sliced green onion // 1 tablespoon chopped fresh cilantro //
Albondigas Soup II, 1 pound lean ground beef // 2 cubes beef bouillon cube // 4 cups water // 2 cloves garlic, minced // 1 onion, minced // 1 slice bread, crumbled // 1 egg // 2 tablespoons water // 1 teaspoon chili powder // 1/2 teaspoon dried oregano // 1/2 teaspoon ground cumin // 1 teaspoon cumin seed // 3 carrots, sliced // 1 green bell pepper, chopped // 2 stalks celery, chopped // 1 (14.5 ounce) can stewed tomatoes // 1/2 medium head cabbage // 1/2 teaspoon crushed red pepper flakes // salt and pepper to taste //,,,,,,,,,Albondigas Soup II //  1 pound lean ground beef // 2 cubes beef bouillon cube // 4 cups water // 2 cloves garlic //  minced // 1 onion //  minced // 1 slice bread //  crumbled // 1 egg // 2 tablespoons water // 1 teaspoon chili powder // 1/2 teaspoon dried oregano // 1/2 teaspoon ground cumin // 1 teaspoon cumin seed // 3 carrots //  sliced // 1 green bell pepper //  chopped // 2 stalks celery //  chopped // 1 (14.5 ounce) can stewed tomatoes // 1/2 medium head cabbage // 1/2 teaspoon crushed red pepper flakes // salt and pepper to taste //
Classic Minestrone, 3 tablespoons olive oil // 1 leek, sliced // 2 carrots, chopped // 1 zucchini, thinly sliced // 4 ounces green beans, cut into 1 inch pieces // 2 stalks celery, thinly sliced // 1 1/2 quarts vegetable stock // 1 pound chopped tomatoes // 1 tablespoon chopped fresh thyme // 1 (15 ounce) can cannellini beans, with liquid // 1/4 cup elbow macaroni // salt and ground black pepper to taste //,,,,,,,,,Classic Minestrone //  3 tablespoons olive oil // 1 leek //  sliced // 2 carrots //  chopped // 1 zucchini //  thinly sliced // 4 ounces green beans //  cut into 1 inch pieces // 2 stalks celery //  thinly sliced // 1 1/2 quarts vegetable stock // 1 pound chopped tomatoes // 1 tablespoon chopped fresh thyme // 1 (15 ounce) can cannellini beans //  with liquid // 1/4 cup elbow macaroni // salt and ground black pepper to taste //
Grison Beef Stew, 1 1/2 pounds beef brisket // 1 large head cabbage // 1 tablespoon margarine // 8 ounces bacon, cooked and cubed // 1/2 cup sliced onion // 3 bay leaves // salt and pepper to taste // 1 pinch ground nutmeg // 1 cup red wine // 1 cup beef stock //,,,,,,,,,,,,,,Grison Beef Stew //  1 1/2 pounds beef brisket // 1 large head cabbage // 1 tablespoon margarine // 8 ounces bacon //  cooked and cubed // 1/2 cup sliced onion // 3 bay leaves // salt and pepper to taste // 1 pinch ground nutmeg // 1 cup red wine // 1 cup beef stock //
Pumpkin and Split Pea Soup, 1 pound yellow split peas // 1 onion, diced // 4 onions, thinly sliced // 4 tablespoons margarine // 6 cups chicken stock // 1 pound peeled, seeded and diced sugar pumpkin // 1 pound salt beef, fat removed and diced // 1 green chile pepper, chopped // 3 dashes aromatic bitters //,,,,,,,,,,Pumpkin and Split Pea Soup //  1 pound yellow split peas // 1 onion //  diced // 4 onions //  thinly sliced // 4 tablespoons margarine // 6 cups chicken stock // 1 pound peeled //  seeded and diced sugar pumpkin // 1 pound salt beef //  fat removed and diced // 1 green chile pepper //  chopped // 3 dashes aromatic bitters //
Curry Beef Soup, 2 tablespoons butter // 2 onions, chopped // 1 pound cubed beef stew meat // 6 cups beef stock // 2 tablespoons curry powder // 2 bay leaves // 2 potatoes, sliced // 2 tablespoons distilled white vinegar // 2 teaspoons salt //,,,,,,,,,,,,,Curry Beef Soup //  2 tablespoons butter // 2 onions //  chopped // 1 pound cubed beef stew meat // 6 cups beef stock // 2 tablespoons curry powder // 2 bay leaves // 2 potatoes //  sliced // 2 tablespoons distilled white vinegar // 2 teaspoons salt //
Skyline Chili I, 2 1/2 pounds lean ground beef // 1 (15 ounce) can tomato sauce // 1 1/3 (6 ounce) cans tomato paste // 5 tablespoons chili powder // 2 teaspoons ground cinnamon // 1 teaspoon ground allspice // 1 1/4 teaspoons salt // 1 tablespoon distilled white vinegar // 1 teaspoon ground black pepper // 1/4 teaspoon garlic powder // 1 teaspoon onion salt // 2 teaspoons steak sauce // 1 quart water //,,,,,,,,,,,,,,,Skyline Chili I //  2 1/2 pounds lean ground beef // 1 (15 ounce) can tomato sauce // 1 1/3 (6 ounce) cans tomato paste // 5 tablespoons chili powder // 2 teaspoons ground cinnamon // 1 teaspoon ground allspice // 1 1/4 teaspoons salt // 1 tablespoon distilled white vinegar // 1 teaspoon ground black pepper // 1/4 teaspoon garlic powder // 1 teaspoon onion salt // 2 teaspoons steak sauce // 1 quart water //
Skyline Chili II, 2 pounds lean ground beef // 2 onions, minced // 35 black peppercorns // 6 bay leaves, crushed // 4 whole dried red chile peppers, seeded and diced // 1/4 teaspoon crushed red pepper flakes // 2 cloves garlic // 1 (6 ounce) can tomato paste // 3 cups water // 4 tablespoons chili powder // 1 teaspoon ground cayenne pepper // 2 1/2 tablespoons distilled white vinegar // 1 1/2 teaspoons ground cinnamon // 1 1/2 teaspoons ground allspice // 1 teaspoon Worcestershire sauce // 1 teaspoon salt // 1 cup shredded Colby cheese //,,,,,,,,,,,,Skyline Chili II //  2 pounds lean ground beef // 2 onions //  minced // 35 black peppercorns // 6 bay leaves //  crushed // 4 whole dried red chile peppers //  seeded and diced // 1/4 teaspoon crushed red pepper flakes // 2 cloves garlic // 1 (6 ounce) can tomato paste // 3 cups water // 4 tablespoons chili powder // 1 teaspoon ground cayenne pepper // 2 1/2 tablespoons distilled white vinegar // 1 1/2 teaspoons ground cinnamon // 1 1/2 teaspoons ground allspice // 1 teaspoon Worcestershire sauce // 1 teaspoon salt // 1 cup shredded Colby cheese //
Potato Salad Soup, 5 tablespoons unsalted butter // 1 onion, chopped // 1/2 cup chopped celery // 1/4 cup chopped carrots // 2 cloves garlic, minced // 2 tablespoons chopped fresh parsley // 4 tablespoons all-purpose flour // 1 1/2 cups chicken stock // 1 1/2 cups milk // 3 potatoes, cut into 1/4-inch slices // 2 teaspoons Worcestershire sauce // 1 1/2 teaspoons mustard powder // 1 pinch ground allspice // 3/4 teaspoon celery salt // 1/2 teaspoon dried thyme // 1/2 teaspoon seasoning salt // 2 tablespoons white wine // 1/4 teaspoon poultry seasoning // 3 hard-cooked eggs, chopped //,,,,,,,,,,,Potato Salad Soup //  5 tablespoons unsalted butter // 1 onion //  chopped // 1/2 cup chopped celery // 1/4 cup chopped carrots // 2 cloves garlic //  minced // 2 tablespoons chopped fresh parsley // 4 tablespoons all-purpose flour // 1 1/2 cups chicken stock // 1 1/2 cups milk // 3 potatoes //  cut into 1/4-inch slices // 2 teaspoons Worcestershire sauce // 1 1/2 teaspoons mustard powder // 1 pinch ground allspice // 3/4 teaspoon celery salt // 1/2 teaspoon dried thyme // 1/2 teaspoon seasoning salt // 2 tablespoons white wine // 1/4 teaspoon poultry seasoning // 3 hard-cooked eggs //  chopped //
Ukrainian Borscht, 6 cups water // 1 cup white kidney beans // 4 medium beets, peeled and shredded // 6 cups water // 4 large carrots, shredded // 3 cups water // 3 potatoes, peeled and diced // 2 cups water // 2 stalks celery, chopped // 2 onions, chopped // 1 green bell pepper, chopped // 1 red bell pepper, chopped // 4 cloves garlic, minced // 4 cups water // 2 tablespoons chicken bouillon powder // 4 cups chicken broth // 1/2 cup dry potato flakes // 1 teaspoon ground black pepper // 2 tablespoons soy sauce // 4 tablespoons chopped fresh dill weed // 3 tablespoons white sugar // 3 tablespoons distilled white vinegar //,,,,,,,Ukrainian Borscht //  6 cups water // 1 cup white kidney beans // 4 medium beets //  peeled and shredded // 6 cups water // 4 large carrots //  shredded // 3 cups water // 3 potatoes //  peeled and diced // 2 cups water // 2 stalks celery //  chopped // 2 onions //  chopped // 1 green bell pepper //  chopped // 1 red bell pepper //  chopped // 4 cloves garlic //  minced // 4 cups water // 2 tablespoons chicken bouillon powder // 4 cups chicken broth // 1/2 cup dry potato flakes // 1 teaspoon ground black pepper // 2 tablespoons soy sauce // 4 tablespoons chopped fresh dill weed // 3 tablespoons white sugar // 3 tablespoons distilled white vinegar //
Jade Garden Soup, 2 tablespoons olive oil // 1 onion, chopped // 1 carrot, sliced // 2 stalks celery, sliced // 6 cups chicken stock // 1/3 cup uncooked white rice // 1 1/3 cups fresh spinach, washed and chopped // 1 1/3 cups butter lettuce - rinsed, and torn into small pieces // 1 1/3 cups chopped fresh parsley // salt to taste // ground black pepper to taste // 1 pinch cayenne pepper //,,,,,,,,,,Jade Garden Soup //  2 tablespoons olive oil // 1 onion //  chopped // 1 carrot //  sliced // 2 stalks celery //  sliced // 6 cups chicken stock // 1/3 cup uncooked white rice // 1 1/3 cups fresh spinach //  washed and chopped // 1 1/3 cups butter lettuce - rinsed //  and torn into small pieces // 1 1/3 cups chopped fresh parsley // salt to taste // ground black pepper to taste // 1 pinch cayenne pepper //
Avgolemono, 1 3/4 quarts chicken broth // 1/2 cup uncooked orzo pasta // 3 eggs // 1 lemon, juiced // 1 tablespoon cold water // salt and pepper to taste //,,,,,,,,,,,,,,Avgolemono //  1 3/4 quarts chicken broth // 1/2 cup uncooked orzo pasta // 3 eggs // 1 lemon //  juiced // 1 tablespoon cold water // salt and pepper to taste //
Zucchini Soup with Herbs, 10 cups zucchini chunks // 4 tablespoons margarine // 2 large potatoes, peeled and chopped // 1 onion, chopped // 1 cup chicken broth // 1 tablespoon chopped fresh tarragon // 1 tablespoon dried savory // 1 tablespoon fresh basil // 1 tablespoon chopped fresh parsley // 1 cup milk //,,,,,,,,,,,,,Zucchini Soup with Herbs //  10 cups zucchini chunks // 4 tablespoons margarine // 2 large potatoes //  peeled and chopped // 1 onion //  chopped // 1 cup chicken broth // 1 tablespoon chopped fresh tarragon // 1 tablespoon dried savory // 1 tablespoon fresh basil // 1 tablespoon chopped fresh parsley // 1 cup milk //
Potato and Onion Soup, 1/4 cup margarine // 1 onion, thinly sliced // 2 leeks // 2 red potatoes, peeled and sliced // 2 quarts water // 1 tablespoon salt // 1/4 cup margarine // 1/2 cup heavy whipping cream // 3 tablespoons chopped fresh chives //,,,,,,,,,,,,,Potato and Onion Soup //  1/4 cup margarine // 1 onion //  thinly sliced // 2 leeks // 2 red potatoes //  peeled and sliced // 2 quarts water // 1 tablespoon salt // 1/4 cup margarine // 1/2 cup heavy whipping cream // 3 tablespoons chopped fresh chives //
Manhattan Clam Chowder, 1 pint shucked clams // 1 cup tomato and clam juice cocktail // 2 potatoes, cleaned and chopped // 1 cup chopped green bell pepper // 1/4 cup chopped green onions // 1/4 teaspoon ground black pepper // 1 (14.5 ounce) can Italian-style diced tomatoes //,,,,,,,,,,,,,,Manhattan Clam Chowder //  1 pint shucked clams // 1 cup tomato and clam juice cocktail // 2 potatoes //  cleaned and chopped // 1 cup chopped green bell pepper // 1/4 cup chopped green onions // 1/4 teaspoon ground black pepper // 1 (14.5 ounce) can Italian-style diced tomatoes //
French Onion Soup II, 1 pound onions, sliced // 3 tablespoons vegetable oil // 2 (14 ounce) cans beef broth // 1 teaspoon Worcestershire sauce // 1 pinch ground black pepper // 6 slices French bread, toasted // 2/3 cup shredded Swiss cheese //,,,,,,,,,,,,,French Onion Soup II //  1 pound onions //  sliced // 3 tablespoons vegetable oil // 2 (14 ounce) cans beef broth // 1 teaspoon Worcestershire sauce // 1 pinch ground black pepper // 6 slices French bread //  toasted // 2/3 cup shredded Swiss cheese //
Lobster Bisque II, 3 green onions, chopped // 2 tablespoons vegetable oil // 1/4 cup all-purpose flour // 1 1/2 cups milk // 1 cup cooked and cubed lobster meat // 1 1/2 cups half-and-half cream // 1/4 cup dry sherry // 1 pinch ground white pepper // salt to taste //,,,,,,,,,,,,,,Lobster Bisque II //  3 green onions //  chopped // 2 tablespoons vegetable oil // 1/4 cup all-purpose flour // 1 1/2 cups milk // 1 cup cooked and cubed lobster meat // 1 1/2 cups half-and-half cream // 1/4 cup dry sherry // 1 pinch ground white pepper // salt to taste //
Creamy String Bean Soup, 1 (15 ounce) can cut green beans // 4 potatoes, diced // 2 tablespoons distilled white vinegar // 1 clove garlic // 1 cup sour cream // salt and pepper to taste // 2 tablespoons all-purpose flour // 1/4 cup water // 1 yellow onion, chopped //,,,,,,,,,,,,,Creamy String Bean Soup //  1 (15 ounce) can cut green beans // 4 potatoes //  diced // 2 tablespoons distilled white vinegar // 1 clove garlic // 1 cup sour cream // salt and pepper to taste // 2 tablespoons all-purpose flour // 1/4 cup water // 1 yellow onion //  chopped //
Home-Made Cream of Chicken Soup, 4 cups milk // 2 tablespoons all-purpose flour // 2 tablespoons canola oil // 2 tablespoons white sugar // 2 cups finely chopped, cooked chicken meat // 1/2 teaspoon salt // 1/2 teaspoon ground black pepper // 1/2 teaspoon garlic powder //,,,,,,,,,,,,,,Home-Made Cream of Chicken Soup //  4 cups milk // 2 tablespoons all-purpose flour // 2 tablespoons canola oil // 2 tablespoons white sugar // 2 cups finely chopped //  cooked chicken meat // 1/2 teaspoon salt // 1/2 teaspoon ground black pepper // 1/2 teaspoon garlic powder //
